-10 -10 -0.024726282853022623 0.013782419819118758
-10 -9 -0.005476068814910083 -0.05231524153639801
-10 -8 -0.0003972301403319457 -0.020303541000488208
-10 -7 -0.044125392201795864 -0.011625167600065196
-10 -6 0.04399097536411424 0.04037201861006063
-10 -5 -0.0032032490628709194 -0.004413868208539566
-10 -4 0.0006854903027900489 0.0050836928336883596
-10 -3 0.00145937149480989 0.016753943979725076
-10 -2 0.00674629271702413 0.002256880078720048
-10 -1 -0.014272910589102366 0.009190852782714674
-10 0 0.0005421169355086958 0.0017918488624806253
-10 1 0.008755427250787698 0.007654517905836341
-10 2 0.010127466836709578 -0.02614197438842967
-10 3 -0.004826273941442043 0.027583619172444472
-10 4 0.0004962804969640353 0.000160393045690288
-10 5 -0.017538226010772835 0.010551533690662375
-10 6 0.018564672264882724 0.015176929419213253
-10 7 -0.0023053130843307475 0.011575406029707745
-10 8 -0.006844159685266076 -0.008617052920572379
-10 9 0.017322653022001512 -0.009539306938377597
-10 10 0.035133183141739244 -0.010068559702427222
-9 -10 0.004613738592600543 0.004643948635476596
-9 -9 0.002264203452418862 -0.007303115871444158
-9 -8 -0.013836833931727974 -0.013005109507843273
-9 -7 0.006229425836057279 -0.00458915568896543
-9 -6 -0.016386120020745878 -0.025092452698610487
-9 -5 0.00014789897816144923 0.0002919558411336759
-9 -4 -0.006791364121182825 -0.0205784854557331
-9 -3 0.006415850225359479 -0.014972625484489917
-9 -2 -0.0038422950111888813 0.01239910895302699
-9 -1 -0.007818742262842874 0.05120284419455051
-9 0 0.0441336373643791 0.06648649695218736
-9 1 -0.0037355408035314574 -0.009782458465324963
-9 2 0.0020508884113558893 -0.024762229955740962
-9 3 0.011499417919746315 0.028800955843280338
-9 4 -0.030753146645372816 -0.0032700264909466164
-9 5 -0.0031481835770445685 -0.0024244579649546965
-9 6 -0.01271846329016193 0.03972518991581393
-9 7 -0.015648535337354785 0.011906928391415984
-9 8 8.314281609083872e-05 0.00015966164869311226
-9 9 -0.02177913385891135 -0.008812412581926096
-9 10 0.0028113482431474414 0.0024953291305501446
-8 -10 -0.02926336764518062 0.01758123889158863
-8 -9 -0.0016697443250648508 1.095547866937126e-06
-8 -8 -0.022564258817857157 0.020653891426570724
-8 -7 0.02838829893443777 -0.04087570860144461
-8 -6 -0.00572391004594851 0.009996918913269337
-8 -5 0.011096444366802165 -0.019334823444243303
-8 -4 -0.06017684010925365 -0.03126876879897242
-8 -3 -0.00881313030122465 -0.03890781585171157
-8 -2 0.03170163841651773 0.05091492836013377
-8 -1 -0.05347234982742108 -0.02005198233914832
-8 0 -0.02010090617637655 -0.045938431104847834
-8 1 0.03278324516123495 -0.003459595574995908
-8 2 0.0021009613740594676 0.0014096576725341897
-8 3 0.014837847603704034 0.0031680388459169907
-8 4 -0.07018272455076462 -0.006110514800965916
-8 5 0.041543840892710064 -0.010407805997713982
-8 6 0.03148349742203639 -0.02635183559538165
-8 7 -0.03821495487901996 0.013024429702783679
-8 8 -0.058280413572627816 0.012828898953775881
-8 9 5.241649236052349e-05 -0.0003048718835698046
-8 10 0.006364312316852848 0.0045398927758672014
-7 -10 -0.002620324985531934 0.0006719988326008661
-7 -9 0.0035571667148374428 0.016067994029683338
-7 -8 -0.0006822738016178517 -0.003291286169171892
-7 -7 -0.014130941487921735 -0.002889707147299394
-7 -6 0.025784351575700585 -0.010597061732727403
-7 -5 -0.02268149740959395 -0.017206165525746064
-7 -4 -0.007740025707674861 0.001780112806838708
-7 -3 0.03830114500787065 -0.039556368650639814
-7 -2 0.07795539694002801 -0.05475979328826766
-7 -1 -0.09166210422134004 0.07110611529956824
-7 0 0.008226101794803157 -0.003952939125099255
-7 1 -0.008673936200149753 -0.011912240583423963
-7 2 0.049123938893015535 -0.006032667028382865
-7 3 0.005712906693523473 0.005793049302488718
-7 4 0.0015813179394673536 -0.0034069459583712393
-7 5 0.006814421115658183 0.01849281351023311
-7 6 0.0009262184164732383 0.015014009675940184
-7 7 0.0028946646393148098 0.002511379543359094
